index_1,index_2,values
2461,43945,1
2461,62830,1
2461,43559,1
1136,29536,1
1136,0,1
1136,50995,1
1136,9912,1
1136,65227,1
1136,84639,1
1136,79526,1
1136,21695,1
1136,52227,1
1136,69560,1
1136,353,1
1136,37756,1
1136,7088,1
1136,74576,1
1136,57405,1
1136,28349,1
1136,73922,1
1136,9627,1
1136,77137,1
1136,64816,1
1136,79400,1
1136,82690,1
1136,70556,1
1136,11717,1
1136,8006,1
1136,885,1
1136,73123,1
1136,62830,1
1136,23372,1
1136,12605,1
1136,8843,1
1136,8845,1
1136,25821,1
1136,23041,1
1136,3977,1
1136,63165,1
1136,2717,1
1136,68705,1
1136,43461,1
1136,30362,1
1136,35652,1
1136,12192,1
740,32219,1
740,29893,1
740,9141,1
740,32195,1
740,62830,1
740,37191,1
2247,7052,1
2247,41370,1
2247,19808,1
2247,19007,1
2247,57507,1
2247,37345,1
2247,79108,1
2247,7249,1
2247,67005,1
2247,73287,1
2247,37130,1
534,12605,1
534,11717,1
534,62983,1
534,32066,1
534,63165,1
534,81983,1
534,12818,1
534,2262,1
534,62830,1
534,12192,1
1791,38714,1
1791,57750,1
1791,2814,1
1791,34443,1
1791,45121,1
1791,36542,1
1791,20825,1
1791,51773,1
2320,0,1
2320,77389,1
2320,52227,1
2320,17930,1
2320,23407,1
2320,35585,1
2320,59700,1
2320,58328,1
2357,0,1
2357,18958,1
2357,34180,1
2357,49376,1
2357,14095,1
2357,24437,1
2357,51062,1
2357,5076,1
2357,17806,1
2357,20733,1
2357,12255,1
2357,3924,1
2357,63980,1
2357,62830,1
2357,69426,1
364,0,1
364,57166,1
364,78709,1
364,54936,1
364,68318,1
364,64683,1
364,78028,1
364,70582,1
364,64496,1
364,71531,1
364,37882,1
364,42241,1
364,30727,1
364,49571,1
364,3054,1
364,24090,1
364,24091,1
1401,30789,1
1401,35585,1
1401,81120,1
1401,72075,1
1401,12117,1
1401,16942,1
1401,2221,1
1401,83314,1
1401,4824,1
1401,34410,1
1401,37756,1
1401,51423,1
1401,53682,1
1401,11051,1
1401,49571,1
1401,28519,1
1401,23848,1
1401,42450,1
1401,84123,1
1401,43187,1
1401,4275,1
1401,42544,1
1401,34037,1
1401,63165,1
1401,15373,1
1401,2262,1
1401,36466,1
1401,74772,1
1401,79491,1
1401,4052,1
1401,80171,1
1401,41144,1
1401,60122,1
1401,75799,1
1401,46135,1
1401,37681,1
2474,59831,1
2474,66864,1
2474,42544,1
2474,6076,1
2474,62830,1
2474,39728,1
2593,0,1
2593,71258,1
2593,56483,1
2593,82761,1
2593,82642,1
2593,2262,1
2593,36165,1
2593,62830,1
867,0,1
867,58455,1
867,22646,1
867,46144,1
867,24274,1
867,11705,1
867,79526,1
867,49351,1
867,18424,1
867,47897,1
867,56660,1
867,8900,1
867,69655,1
867,33862,1
867,21763,1
867,81149,1
867,78172,1
867,74342,1
867,20412,1
867,34339,1
867,9953,1
867,45247,1
867,49175,1
867,25250,1
867,2262,1
867,20825,1
867,58289,1
867,34594,1
867,71598,1
867,82607,1
867,8842,1
867,32351,1
867,42809,1
867,43548,1
867,41155,1
867,64005,1
581,1484,1
581,2572,1
581,42617,1
581,34038,1
581,11960,1
581,41792,1
581,11514,1
581,79527,1
581,62830,1
581,14184,1
1674,51208,1
1674,54989,1
1674,59223,1
1674,77888,1
1674,62830,1
1674,53343,1
1674,36409,1
1674,70995,1
1674,51192,1
692,29536,1
692,0,1
692,14277,1
692,10692,1
692,79526,1
692,39939,1
692,15864,1
692,63165,1
692,68274,1
692,75534,1
692,12192,1
1638,45822,1
1638,62830,1
1638,23008,1
1638,57750,1
1638,65095,1
1638,78172,1
1638,52098,1
2912,12605,1
2912,62983,1
2912,4275,1
2912,39939,1
2912,63165,1
2912,34547,1
2912,62447,1
2912,35585,1
2912,63149,1
2912,2262,1
2912,21695,1
2912,12192,1
2349,12605,1
2349,11717,1
2349,9141,1
2349,6883,1
2349,60469,1
2349,78172,1
2349,36687,1
2349,62830,1
2349,12192,1
2349,4047,1
2484,0,1
2484,39320,1
2484,60393,1
2484,29703,1
2484,60498,1
2484,63374,1
2484,2262,1
2484,27036,1
2484,67193,1
2484,1599,1
2484,34576,1
2484,58988,1
2484,21222,1
2484,67983,1
2484,24333,1
2484,37681,1
2484,51217,1
2484,46135,1
1409,4152,1
1409,0,1
1409,13780,1
1409,62830,1
1409,41144,1
1409,26215,1
1564,63165,1
1564,11717,1
1564,71215,1
1564,16594,1
1564,62830,1
1564,12192,1
689,8842,1
689,8843,1
689,43791,1
689,2641,1
689,34443,1
689,79253,1
689,62660,1
689,27324,1
689,62830,1
3042,29536,1
3042,12605,1
3042,8845,1
3042,12192,1
3042,22071,1
3042,39939,1
3042,63165,1
3042,23640,1
3042,7312,1
3042,27324,1
3042,8591,1
3042,82702,1
3042,78172,1
3042,16533,1
2147,0,1
2147,11717,1
2147,434,1
2147,42617,1
2147,16665,1
2147,52914,1
2147,16118,1
2147,41848,1
2147,7394,1
2147,62830,1
2147,12192,1
2147,4052,1
1384,40985,1
1384,72980,1
1384,39978,1
1384,8554,1
1384,62830,1
1384,73834,1
1384,61050,1
2716,50639,1
2716,71275,1
2716,45302,1
2716,30436,1
2716,4176,1
2716,74992,1
2716,76501,1
2716,40167,1
2716,55975,1
2716,53947,1
2716,8592,1
2716,49789,1
2504,63165,1
2504,78172,1
2504,62983,1
2504,32066,1
2504,6310,1
2504,62830,1
552,12605,1
552,53682,1
552,21695,1
552,62830,1
552,63165,1
552,12192,1
342,0,1
342,32689,1
342,38714,1
342,57865,1
342,45461,1
342,1756,1
342,75799,1
342,57883,1
342,62830,1
342,15259,1
342,695,1
342,6732,1
342,58455,1
342,2717,1
342,1245,1
342,40587,1
342,84522,1
342,72338,1
116,41920,1
116,66430,1
116,73462,1
116,19267,1
116,23228,1
116,51823,1
116,59059,1
116,7390,1
116,2262,1
116,32373,1
116,62830,1
116,17549,1
3097,0,1
3097,12605,1
3097,36129,1
3097,53682,1
3097,24274,1
3097,32351,1
3097,2262,1
3097,8424,1
3097,12192,1
2540,63165,1
2540,69917,1
2540,74772,1
2540,20411,1
2540,79526,1
2540,12192,1
528,8845,1
528,930,1
528,63165,1
528,79526,1
528,33299,1
528,53886,1
528,39939,1
528,61001,1
78,51423,1
78,68318,1
78,43672,1
78,12192,1
78,28519,1
78,73287,1
78,68705,1
78,35057,1
2628,0,1
2628,75342,1
2628,41792,1
2628,59008,1
2628,62830,1
2628,28912,1
2628,43045,1
2810,0,1
2810,29536,1
2810,44245,1
2810,79517,1
2810,50535,1
2810,67268,1
2810,17930,1
2810,79526,1
2810,20304,1
2810,30308,1
2810,10612,1
2810,2028,1
2810,1484,1
2810,695,1
2810,70898,1
2810,74741,1
2810,66299,1
2810,52351,1
2810,16152,1
2810,77456,1
2810,58328,1
2810,34929,1
2810,26046,1
2810,42617,1
2810,45416,1
2810,69347,1
2810,73287,1
2810,25726,1
2810,18142,1
2810,26215,1
2810,47946,1
2810,22629,1
2810,28557,1
2810,38992,1
2810,19520,1
2810,79527,1
2810,43548,1
2810,28912,1
2810,55391,1
2810,41920,1
2810,8275,1
2810,76393,1
2810,18156,1
2810,12218,1
2810,62970,1
2810,9856,1
2810,74653,1
2810,57405,1
2810,24333,1
2810,80475,1
2810,42544,1
2810,4925,1
2810,6756,1
2810,55771,1
2810,61815,1
2810,20411,1
2810,19246,1
2810,21575,1
2810,50156,1
2810,33715,1
2810,42062,1
2810,42282,1
2810,62830,1
2810,81707,1
2810,1245,1
2810,3983,1
2810,36029,1
2810,68229,1
2200,79699,1
2200,58709,1
2200,62830,1
2200,65417,1
2200,27875,1
2200,451,1
2200,66484,1
2200,16594,1
2200,63487,1
504,0,1
504,9912,1
504,12850,1
504,24274,1
504,60014,1
504,35585,1
504,53886,1
504,12605,1
504,76582,1
504,12309,1
504,32503,1
504,75385,1
504,17818,1
504,41144,1
504,12699,1
504,32126,1
504,62846,1
504,12192,1
504,39939,1
41,0,1
41,28874,1
41,29108,1
41,1997,1
41,45480,1
41,45603,1
41,79526,1
41,54040,1
41,79253,1
41,38643,1
41,8843,1
41,19881,1
41,62830,1
41,39939,1
41,9649,1
378,54182,1
378,13473,1
378,16594,1
378,64430,1
378,54340,1
378,75552,1
378,49048,1
378,53886,1
378,57434,1
625,63165,1
625,30053,1
625,42241,1
625,2262,1
625,9579,1
625,12192,1
3016,12287,1
3016,69832,1
3016,26480,1
3016,34242,1
3016,2641,1
3016,75248,1
3016,57628,1
3016,84603,1
3016,79526,1
3016,79527,1
3016,11981,1
3016,68571,1
3016,11125,1
3016,83240,1
3016,47575,1
3016,70556,1
3016,11797,1
3016,55329,1
3016,83874,1
3016,22276,1
3016,80863,1
3016,44904,1
3016,37130,1
3016,11799,1
3016,57157,1
3016,16594,1
3016,58643,1
3016,38951,1
3016,54340,1
3016,50859,1
3016,49080,1
3016,28874,1
3016,13311,1
3016,33953,1
3016,21562,1
3016,54936,1
3016,14996,1
3016,2861,1
3016,72620,1
3016,19498,1
3016,64430,1
3016,30840,1
3016,3725,1
3016,20825,1
3016,25889,1
3016,888,1
3016,29199,1
3016,53379,1
3016,21496,1
3016,38146,1
3016,18331,1
3016,77645,1
3016,32168,1
3016,11288,1
3016,79719,1
3016,55553,1
3016,20378,1
3016,62593,1
3016,25821,1
3016,74221,1
3016,79480,1
3016,77,1
3016,52393,1
3016,25417,1
3016,12192,1
3016,50260,1
3016,51737,1
3016,32192,1
3016,9520,1
3016,76067,1
3016,34975,1
3016,33833,1
3016,58188,1
3016,45058,1
3016,43986,1
3016,38714,1
3016,21695,1
3016,56888,1
3016,40450,1
3016,19881,1
3016,27343,1
3016,11717,1
3016,62983,1
3016,74488,1
3016,42841,1
3016,37509,1
3016,44330,1
3016,53273,1
3016,28902,1
3016,77702,1
3016,39689,1
3016,10038,1
3016,75188,1
3016,47343,1
3016,79132,1
3016,37191,1
3016,7110,1
3016,80848,1
3016,59694,1
3016,19581,1
3016,2262,1
3016,30602,1
3016,31579,1
3016,4175,1
3016,62830,1
3016,35682,1
3016,36239,1
3016,49196,1
3016,47207,1
3016,32429,1
3016,84035,1
3016,30280,1
3016,38401,1
3016,50179,1
3016,67081,1
3016,64496,1
3016,58418,1
3016,79312,1
3016,72738,1
3016,25335,1
3016,31728,1
3016,49370,1
2257,0,1
2257,70315,1
2257,9030,1
2257,42617,1
2257,25416,1
2257,80809,1
2257,81407,1
2257,22028,1
2257,62830,1
2257,29842,1
1437,0,1
1437,67182,1
1437,70085,1
1437,70733,1
1437,48485,1
1437,59518,1
1437,51890,1
1437,71831,1
1437,43069,1
1437,59065,1
1437,52081,1
1437,59876,1
1437,31842,1
1437,55462,1
1437,14781,1
1437,39756,1
1437,19641,1
1437,7927,1
1437,78018,1
1437,61601,1
1437,12282,1
1437,38449,1
1437,49166,1
1437,27032,1
3113,0,1
3113,70866,1
3113,4764,1
3113,26440,1
3113,19785,1
3113,33895,1
3113,40447,1
3113,16594,1
3113,15310,1
3113,12603,1
3113,68135,1
3113,82096,1
3113,13263,1
3113,34273,1
3113,81452,1
3113,13780,1
3113,62830,1
3113,4601,1
866,6883,1
866,11717,1
866,67155,1
866,62830,1
866,40987,1
866,78172,1
550,0,1
550,68975,1
550,12605,1
550,57405,1
550,8554,1
550,12192,1
550,58328,1
2545,78498,1
2545,78128,1
2545,15122,1
2545,26013,1
2545,62830,1
2545,53970,1
2545,64430,1
3060,79526,1
3060,8842,1
3060,30053,1
3060,8845,1
3060,23041,1
3060,12192,1
3060,2717,1
1486,13734,1
1486,34723,1
1486,51823,1
1486,8043,1
1486,75552,1
1486,16594,1
1486,16468,1
1486,43559,1
1486,32351,1
1486,62830,1
1486,59428,1
1486,39939,1
1486,12192,1
1486,64421,1
1486,14184,1
1486,20599,1
284,29536,1
284,0,1
284,353,1
284,16594,1
284,63165,1
284,79526,1
284,81813,1
284,62830,1
1618,0,1
1618,1977,1
1618,9954,1
1618,58128,1
1618,29984,1
1618,63165,1
1618,58892,1
1618,67233,1
1618,28007,1
1618,62830,1
1618,12192,1
1618,11255,1
2195,0,1
2195,80673,1
2195,51423,1
2195,7761,1
2195,15201,1
2195,49571,1
2195,9109,1
2195,7737,1
2195,7415,1
2195,65712,1
2195,12309,1
544,54566,1
544,75745,1
544,73123,1
544,62830,1
544,12192,1
544,40831,1
989,72903,1
989,70457,1
989,82375,1
989,63582,1
989,70755,1
989,53461,1
989,20599,1
989,54182,1
989,55219,1
1544,41920,1
1544,0,1
1544,65009,1
1544,42544,1
1544,39363,1
1544,2262,1
1544,62447,1
1544,40997,1
1544,22617,1
1544,62830,1
1544,61001,1
1544,12605,1
1544,62983,1
1544,58128,1
1544,53682,1
1544,28150,1
1544,12192,1
2382,32351,1
2382,52649,1
2382,84639,1
2382,2262,1
2382,29774,1
2382,16118,1
2382,83316,1
2382,68705,1
1605,32689,1
1605,0,1
1605,68522,1
1605,62076,1
1605,4270,1
1605,48787,1
1605,50041,1
1605,14662,1
1605,69105,1
1605,49622,1
1605,47105,1
1605,80673,1
1605,12309,1
1605,32351,1
1605,62830,1
1605,37681,1
1605,9242,1
1226,0,1
1226,71258,1
1226,25853,1
1226,27777,1
1226,51179,1
1226,32351,1
1226,62675,1
1226,32524,1
1226,78128,1
1226,47313,1
1226,7459,1
1226,16118,1
1226,52493,1
1226,62830,1
2080,15344,1
2080,20192,1
2080,12740,1
2080,63165,1
2080,21695,1
2080,15829,1
2080,12192,1
2080,44895,1
308,0,1
308,39177,1
308,1468,1
308,67757,1
308,67758,1
308,21897,1
308,10627,1
308,35927,1
308,2262,1
308,71831,1
308,26132,1
308,53886,1
308,62830,1
2037,0,1
2037,7249,1
2037,12605,1
2037,79933,1
2037,62830,1
2037,79526,1
2037,12192,1
1996,64050,1
1996,10392,1
1996,62564,1
1996,42617,1
1996,46135,1
1996,43986,1
1996,44520,1
1996,79527,1
1996,62830,1
1996,61713,1
1996,40919,1
1996,74778,1
1996,15217,1
1996,84245,1
1996,44330,1
1996,23004,1
1996,37681,1
1996,17379,1
1996,47594,1
1996,35534,1
1996,25335,1
2990,57405,1
2990,12605,1
2990,16118,1
2990,25335,1
2990,12192,1
2990,19785,1
1887,29536,1
1887,12605,1
1887,58296,1
1887,63165,1
1887,12192,1
1887,29115,1
2603,0,1
2603,21695,1
2603,74772,1
2603,72794,1
2603,17790,1
2603,62830,1
2603,39865,1
2695,10045,1
2695,27938,1
2695,63670,1
2695,53821,1
2695,43986,1
2695,48445,1
2006,69917,1
2006,1748,1
2006,24050,1
2006,35440,1
2006,12309,1
2006,34576,1
790,0,1
790,71378,1
790,35753,1
790,36424,1
790,16940,1
790,68726,1
790,67682,1
790,52230,1
790,34410,1
790,80707,1
790,70712,1
790,15300,1
790,68091,1
790,10969,1
790,9941,1
790,60571,1
790,26194,1
790,59274,1
790,49411,1
790,62830,1
790,52,1
790,45090,1
790,39034,1
790,47099,1
790,74772,1
790,68125,1
790,70697,1
790,4057,1
790,52054,1
790,12519,1
790,32246,1
790,40457,1
790,46135,1
790,23303,1
790,54074,1
790,49131,1
790,2388,1
790,36747,1
790,69805,1
790,67068,1
790,1722,1
790,44814,1
790,57063,1
790,34684,1
790,27594,1
790,49145,1
790,51423,1
790,73507,1
790,38423,1
790,40841,1
790,66040,1
790,82748,1
790,57405,1
790,69490,1
790,787,1
790,5091,1
790,78172,1
790,47836,1
790,59917,1
790,43184,1
790,59049,1
790,68522,1
790,78832,1
790,79483,1
790,8746,1
790,8424,1
790,51457,1
790,17741,1
790,72552,1
790,32684,1
790,53140,1
790,62675,1
790,9112,1
790,60038,1
790,18755,1
790,1458,1
790,21110,1
790,49544,1
790,24274,1
790,79526,1
790,52493,1
790,348,1
790,20451,1
790,21126,1
790,35939,1
790,46239,1
790,56167,1
790,8480,1
790,58128,1
790,58773,1
790,23426,1
790,42712,1
790,1176,1
790,78997,1
790,65375,1
790,41611,1
790,44585,1
790,63065,1
790,59428,1
790,36940,1
790,80568,1
790,17133,1
790,18121,1
790,80904,1
790,44262,1
790,26189,1
790,80673,1
790,57507,1
790,78583,1
790,71365,1
790,80580,1
790,77316,1
790,64430,1
790,81591,1
790,32351,1
790,46944,1
790,52227,1
790,67005,1
790,43259,1
790,23804,1
790,79254,1
790,34631,1
790,83961,1
790,51896,1
790,12192,1
790,46964,1
790,70612,1
790,67343,1
790,33339,1
790,9525,1
790,10171,1
790,68645,1
790,62447,1
790,67192,1
790,73978,1
790,26355,1
790,7021,1
790,35680,1
790,30053,1
790,62457,1
790,31716,1
790,31385,1
790,37681,1
790,77528,1
790,42544,1
790,64456,1
790,19900,1
790,69945,1
790,29774,1
790,27777,1
790,54936,1
790,21894,1
790,33707,1
790,62564,1
790,63165,1
790,11717,1
790,2262,1
790,75372,1
790,36390,1
790,56272,1
790,16594,1
790,48663,1
790,80326,1
790,12605,1
790,49687,1
790,59865,1
790,21588,1
790,61040,1
790,12269,1
790,9578,1
790,9242,1
790,11936,1
790,73387,1
790,59229,1
790,44992,1
790,53308,1
790,21163,1
790,35389,1
790,35057,1
2622,0,1
2622,63445,1
2622,6883,1
2622,9912,1
2622,57750,1
2622,20411,1
2622,70874,1
2622,37088,1
2622,11717,1
2622,23407,1
2622,82309,1
2622,62830,1
2622,63553,1
2622,67155,1
2622,42241,1
2622,50179,1
2622,41998,1
2622,78773,1
2622,66477,1
2622,43557,1
2622,46000,1
742,0,1
742,67182,1
742,35755,1
742,78559,1
742,79526,1
742,23407,1
742,50542,1
742,81813,1
742,1484,1
742,40919,1
742,21706,1
742,9614,1
742,80529,1
742,78887,1
742,57405,1
742,66713,1
742,39939,1
742,19735,1
742,51319,1
742,38714,1
742,62983,1
742,53962,1
742,63165,1
742,62830,1
742,4052,1
742,12605,1
742,75745,1
742,64421,1
742,3977,1
742,52227,1
742,7249,1
742,58089,1
742,78366,1
742,22088,1
742,2095,1
742,48515,1
742,12192,1
1261,72118,1
1261,2262,1
1261,80529,1
1261,51896,1
1261,59700,1
1261,52649,1
1004,0,1
1004,4620,1
1004,73439,1
1004,21490,1
1004,6386,1
1004,34820,1
1004,2262,1
1004,885,1
1004,34410,1
1004,12309,1
1004,6037,1
1004,69732,1
1004,47207,1
1004,47205,1
1004,12740,1
1004,2717,1
1004,74047,1
1004,79527,1
1004,28749,1
1004,41792,1
215,69732,1
215,79526,1
215,11425,1
215,10692,1
215,78462,1
215,57507,1
215,7249,1
215,63165,1
215,38752,1
215,39939,1
1591,28874,1
1591,0,1
1591,66739,1
1591,43791,1
1591,80529,1
1591,14880,1
1591,36427,1
1591,63165,1
1591,79253,1
1591,70041,1
1591,62830,1
1591,44895,1
822,11717,1
822,71215,1
822,51823,1
822,69100,1
822,78128,1
822,7459,1
822,12192,1
822,23641,1
376,40919,1
376,36007,1
376,17054,1
376,21695,1
376,67729,1
376,71663,1
376,56487,1
376,54816,1
774,0,1
774,12605,1
774,2262,1
774,62447,1
774,14662,1
774,4175,1
774,61862,1
834,0,1
834,9813,1
834,62830,1
834,65550,1
834,81780,1
834,12192,1
536,36993,1
536,54531,1
536,81450,1
536,79526,1
536,2262,1
536,12961,1
536,12962,1
536,27036,1
536,57298,1
536,8554,1
536,62830,1
536,1484,1
536,16594,1
536,363,1
536,66498,1
536,70364,1
536,48894,1
536,21695,1
536,22247,1
536,10322,1
536,72976,1
2237,37756,1
2237,36129,1
2237,72794,1
2237,60777,1
2237,14820,1
2237,62830,1
2237,12192,1
3093,38714,1
3093,4764,1
3093,35755,1
3093,40990,1
3093,7517,1
3093,63165,1
3093,3113,1
3093,30053,1
3093,22071,1
3093,20222,1
3093,44856,1
3093,8843,1
3093,9614,1
3093,74000,1
3093,62830,1
3093,31912,1
3093,1458,1
3093,7737,1
3093,72224,1
3093,53603,1
3093,12192,1
3051,0,1
3051,31021,1
3051,56063,1
3051,64911,1
3051,30128,1
3051,68808,1
3051,2467,1
3051,80699,1
3051,43998,1
3051,50219,1
3051,60184,1
3051,26753,1
3051,12967,1
3051,41943,1
3051,27876,1
3051,22276,1
3051,69901,1
3051,44330,1
3051,19395,1
3051,47174,1
3051,15316,1
3051,34591,1
3051,52238,1
3051,68030,1
3051,12588,1
3051,57507,1
3051,51823,1
3051,40520,1
3051,19498,1
3051,21762,1
3051,54680,1
3051,45213,1
3051,62830,1
3051,20026,1
3051,84027,1
3051,74203,1
3051,82107,1
3051,22809,1
3051,13534,1
3051,12192,1
3051,8657,1
3051,20757,1
3051,65873,1
3051,10013,1
3051,25417,1
3051,32688,1
1134,75271,1
1134,27596,1
1134,9614,1
1134,55461,1
1134,27377,1
1134,39619,1
1134,72842,1
1134,12192,1
2437,0,1
2437,29460,1
2437,67005,1
2437,63165,1
2437,11717,1
2437,2262,1
2437,62830,1
2437,12192,1
1676,0,1
1676,57405,1
1676,15344,1
1676,7312,1
1676,62830,1
1676,22071,1
1676,39939,1
1947,2262,1
1947,71831,1
1947,50558,1
1947,80529,1
1947,9654,1
1947,54461,1
853,0,1
853,79526,1
853,42457,1
853,23407,1
853,62830,1
853,12192,1
1633,78943,1
1633,48202,1
1633,34073,1
1633,1192,1
1633,55144,1
1633,13675,1
1633,57138,1
1633,11264,1
1633,43074,1
1633,3522,1
1633,82918,1
1633,47402,1
1633,41193,1
1633,73758,1
1633,1813,1
1633,52515,1
1633,4770,1
1633,1817,1
1633,8152,1
1633,79910,1
1633,74255,1
1633,60762,1
1633,27762,1
1633,46426,1
1633,21334,1
1633,12665,1
1633,46594,1
1633,40285,1
1633,64063,1
1633,26054,1
1633,78107,1
1633,46292,1
1633,80753,1
1633,5717,1
1633,26552,1
1633,3220,1
1633,64200,1
1633,58676,1
1633,59465,1
1633,34963,1
1633,4718,1
1633,48597,1
1633,12192,1
1633,53478,1
1633,7106,1
1633,64384,1
1633,62787,1
1633,64101,1
1633,48133,1
1633,74636,1
1633,52249,1
1633,64275,1
1633,11387,1
1633,40153,1
1633,57726,1
1633,77031,1
1633,747,1
1633,26755,1
1633,13954,1
1633,60540,1
1633,28779,1
1633,59671,1
1633,73181,1
1633,8899,1
1633,74657,1
1633,43092,1
1633,52402,1
1633,12291,1
1633,77393,1
1633,8185,1
1633,67480,1
1633,30591,1
1633,31132,1
1633,73701,1
1633,54116,1
1633,51526,1
1633,3063,1
1633,53552,1
1633,2115,1
1633,62830,1
1633,24114,1
1633,35903,1
1633,39816,1
1633,79068,1
1633,14775,1
1633,74704,1
1633,32661,1
1633,56800,1
1633,21704,1
1633,84714,1
1633,52319,1
1830,0,1
1830,41920,1
1830,48868,1
1830,42544,1
1830,66842,1
1830,32373,1
1830,12117,1
1830,42018,1
1830,16358,1
1830,34410,1
1830,77069,1
1830,37512,1
1830,64486,1
1830,23038,1
1830,19804,1
1830,12740,1
1830,58131,1
1830,37681,1
1830,49571,1
1830,65898,1
1830,74377,1
484,0,1
484,11501,1
484,38355,1
484,62830,1
484,78172,1
484,12192,1
758,40919,1
758,51423,1
758,32503,1
758,32351,1
758,23228,1
758,57405,1
758,37681,1
758,2262,1
758,21695,1
758,62830,1
440,0,1
440,46591,1
440,14184,1
440,78128,1
440,7459,1
440,12192,1
440,60469,1
440,8554,1
440,62830,1
440,59428,1
60,12309,1
60,549,1
60,43187,1
60,84245,1
60,44844,1
60,49166,1
60,49571,1
60,71215,1
60,78773,1
60,34443,1
60,3725,1
60,81450,1
60,62830,1
60,34410,1
757,20716,1
757,78223,1
757,11957,1
757,38355,1
757,62830,1
757,12192,1
757,64430,1
1938,0,1
1938,14767,1
1938,16594,1
1938,63165,1
1938,64430,1
1938,12192,1
980,0,1
980,63165,1
980,60316,1
980,8845,1
980,52846,1
980,23407,1
980,62830,1
1358,41920,1
1358,0,1
1358,33612,1
1358,51359,1
1358,42544,1
1358,12740,1
1358,63165,1
1358,15217,1
1358,29199,1
1358,12309,1
1358,26265,1
1358,62830,1
1358,41144,1
1358,2717,1
1358,58674,1
1358,32602,1
1358,39939,1
2562,0,1
2562,15344,1
2562,23640,1
2562,19900,1
2562,58128,1
2562,62830,1
2562,26566,1
1578,758,1
1578,15735,1
1578,73945,1
1578,59962,1
1578,20783,1
1578,8882,1
1578,22026,1
1578,81814,1
1578,8554,1
1578,69335,1
1578,26336,1
1578,109,1
1578,73677,1
1578,50219,1
1578,58794,1
1578,35002,1
1578,55608,1
1578,46835,1
1578,35009,1
1578,63802,1
1578,39774,1
1578,44681,1
1578,46349,1
1578,64430,1
1578,47889,1
1578,53886,1
1578,64237,1
1578,77639,1
1578,62830,1
1578,16594,1
1578,32833,1
1578,65728,1
1578,39393,1
1578,75552,1
1578,42144,1
201,0,1
201,63342,1
201,41920,1
201,67400,1
201,8958,1
201,70581,1
201,1245,1
201,49571,1
201,23848,1
2179,12605,1
2179,62983,1
2179,36129,1
2179,57750,1
2179,62830,1
2179,12818,1
2179,23753,1
571,63165,1
571,2262,1
571,36129,1
571,62830,1
571,12605,1
571,19785,1
571,12192,1
2026,44674,1
2026,78901,1
2026,60373,1
2026,29874,1
2026,11025,1
2026,68852,1
2026,1881,1
2026,78112,1
2026,19514,1
2026,6358,1
2026,76623,1
2026,17750,1
2026,11009,1
2026,61558,1
2026,49341,1
2026,56832,1
2026,12192,1
2026,15279,1
2439,0,1
2439,7737,1
2439,83302,1
2439,62830,1
2439,78172,1
2439,24274,1
1214,0,1
1214,71648,1
1214,496,1
1214,68522,1
1214,73486,1
1214,23228,1
1214,42182,1
1214,21859,1
1214,75282,1
1214,45782,1
1214,2262,1
1214,84568,1
1214,58709,1
1214,37784,1
1214,61130,1
1214,22734,1
1214,21126,1
1214,57018,1
1214,52280,1
1214,4824,1
1214,51423,1
1214,80171,1
1214,68705,1
1214,41144,1
1214,65728,1
1214,17951,1
1214,7015,1
1214,12192,1
1666,0,1
1666,57314,1
1666,32351,1
1666,42544,1
1666,27783,1
1666,12117,1
1666,2262,1
1666,14662,1
1666,63840,1
1666,68610,1
1143,29536,1
1143,7249,1
1143,12605,1
1143,2262,1
1143,62447,1
1143,30362,1
1,28874,1
1,79526,1
1,73123,1
1,77229,1
1,48883,1
1,62830,1
471,21695,1
471,16594,1
471,34242,1
471,8843,1
471,62830,1
471,2135,1
2866,0,1
2866,46138,1
2866,16374,1
2866,15797,1
2866,3553,1
2866,51491,1
2866,32294,1
2866,79527,1
2866,71831,1
2866,37326,1
2866,29003,1
2866,84151,1
2866,13972,1
2866,40831,1
2866,34410,1
2866,34851,1
2866,8554,1
2866,17205,1
2866,28869,1
2866,8140,1
2866,62830,1
2866,53682,1
2866,63792,1
2866,72531,1
2866,82905,1
2866,24506,1
2866,78480,1
2866,84704,1
2866,38029,1
2866,23180,1
2866,25072,1
2866,2854,1
2866,80999,1
2866,17063,1
2866,26465,1
2866,31328,1
2866,79738,1
2866,36064,1
2866,65991,1
2866,55507,1
2866,63351,1
2866,62239,1
2866,7433,1
2866,52190,1
2866,30157,1
2866,23726,1
2866,81383,1
1164,0,1
1164,12867,1
1164,68759,1
1164,16649,1
1164,70581,1
1164,46313,1
1164,49571,1
1164,54762,1
1164,81005,1
1164,4737,1
1164,9628,1
1164,52214,1
3056,0,1
3056,542,1
3056,20292,1
3056,11950,1
3056,76257,1
3056,60905,1
3056,22011,1
3056,18729,1
3056,25554,1
3056,70341,1
3056,7116,1
3056,63124,1
3056,55024,1
3056,62830,1
